Year,Rating,Diameter,Height
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2012,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2018,3300,126,117
2018,3300,126,117
2018,3300,126,117
2018,3300,126,117
2018,3300,126,117
2018,3300,126,117
2018,3300,126,117
2018,3300,126,117
2018,3300,126,117
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2011,1500,77,80
2018,2350,92,98
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2011,3000,90,80
2008,3000,90,80
2007,3000,90,81
2007,3000,90,81
2007,3000,90,81
2007,3000,90,81
2007,3000,90,81
2007,3000,90,81
2007,3000,90,81
2007,3000,90,81
2007,3000,90,81
2007,3000,90,81
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2001,660,47,50
2004,660,47,50
2004,660,47,50
2004,660,47,50
2004,660,47,50
2004,660,47,50
2004,660,47,50
2004,660,47,50
2004,660,47,50
2007,1800,80,78
2007,1800,80,78
2007,1800,80,78
2007,1800,80,78
2007,1800,80,78
2007,1800,80,78
2007,1800,80,78
2007,1800,80,78
2007,1800,80,78
2007,1800,80,78
2007,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2009,1800,80,78
2013,2000,93,80
2013,2000,93,80
2013,2000,93,80
2013,2000,93,80
2013,2000,93,80
2007,3000,90,80
2007,3000,90,80
2007,3000,90,80
2014,3000,116,80
2014,3000,116,80
2014,3000,116,80
2014,3000,116,80
2014,3000,116,80
2014,3000,116,80
2014,3000,116,80
2014,3000,116,80
2014,3000,116,80
2014,3000,116,80
2012,2300,70,98
2012,2300,70,98
2012,2300,70,98
2012,2300,70,98
2000,660,47,
2000,660,47,
2008,3000,90,80
2008,3000,90,80
2008,3000,90,80
2008,3000,90,80
2008,3000,90,80
2008,3000,90,80
2008,3000,90,80
2008,3000,90,80
2008,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
2009,3000,90,80
